Date,Dry Bulb Temperature,Dew Point Temperature,Apparent Temperature,Relative Humidity,Wind Direction,Average Wind Speed,Wind Gust,Mean Sea Level Pressure,Rainfall
2016-03-25,17.247826086956525,16.47826086956522,10.876086956521737,67.19565217391305,211.58444444444442,13.46086956521739,15.39130434782609,1020.334782608696,0.4
2016-03-26,17.252083333333335,16.635416666666668,12.074999999999998,71.86041666666664,225.32608695652175,12.885416666666666,14.710416666666667,1020.4895833333331,0.4
2016-03-27,16.210638297872336,14.01914893617021,8.587234042553192,62.43404255319148,187.26170212765956,17.625531914893614,20.33404255319149,1021.7531914893613,1.0
2016-03-28,15.114893617021279,12.457446808510639,6.236170212765959,56.5404255319149,161.17021276595744,18.493617021276595,21.585106382978722,1020.527659574468,0.2
2016-03-29,16.195555555555558,13.373333333333335,7.273333333333335,55.49777777777779,155.9177777777778,23.513333333333332,27.131111111111114,1020.7933333333334,0.0
2016-03-30,16.004347826086956,13.847826086956522,8.113043478260867,60.0695652173913,188.7217391304348,17.18695652173913,19.989130434782606,1020.7673913043477,0.0
2016-03-31,16.397916666666664,15.504166666666665,9.731250000000001,65.83958333333332,120.70416666666667,11.427083333333334,13.012500000000001,1019.4791666666666,0.0
2016-04-01,20.104166666666668,16.977083333333333,8.979166666666668,52.92499999999999,61.25,27.152083333333334,31.089583333333337,1013.9687500000001,0.0
2016-04-02,18.260416666666668,15.627083333333333,7.818749999999998,51.76666666666666,169.375,20.725,23.53333333333333,1018.09375,0.0
2016-04-03,14.810638297872346,12.778723404255317,7.523404255319146,62.61702127659574,204.97446808510637,14.512765957446806,16.721276595744683,1026.0297872340425,0.0
2016-04-04,14.893750000000002,14.310416666666663,9.916666666666668,73.76666666666665,204.3708333333333,9.94375,11.16041666666667,1020.6979166666661,0.0
2016-04-05,20.504166666666666,17.55,8.547916666666664,53.16874999999999,102.42083333333333,22.495833333333337,26.166666666666668,1012.4395833333332,0.0
2016-04-06,14.94166666666667,14.720833333333331,12.468750000000002,85.73958333333333,219.49574468085106,13.381249999999996,15.21875,1017.0500000000001,12.1
2016-04-07,13.887499999999998,12.918750000000003,8.508333333333333,71.39999999999999,234.76666666666665,11.208333333333334,12.710416666666665,1024.3020833333337,6.8
2016-04-08,14.928888888888883,14.084444444444445,9.228888888888887,70.54,144.97500000000002,10.822222222222221,12.02888888888889,1023.4399999999997,0.0
2016-04-09,15.725531914893617,14.727659574468081,9.482978723404253,67.88510638297873,130.21063829787235,14.810638297872341,16.468085106382983,1021.6212765957446,0.0
2016-04-10,18.099999999999998,16.75833333333334,10.03541666666667,60.585416666666674,221.32916666666665,19.06666666666667,21.812500000000004,1019.3999999999997,0.0
2016-04-11,16.764583333333338,15.643749999999999,12.047916666666671,73.97291666666668,213.51666666666668,18.383333333333336,21.312500000000004,1021.8145833333336,0.0
2016-04-12,15.661702127659575,14.508510638297874,11.517021276595743,76.81489361702127,206.7340425531915,16.540425531914895,19.304255319148936,1025.3106382978726,0.2
2016-04-13,15.606250000000001,14.770833333333336,11.110416666666664,76.26458333333335,172.89166666666668,12.556249999999999,14.333333333333334,1027.26875,0.2
2016-04-14,17.2875,16.925000000000004,12.177083333333336,75.41458333333334,193.16808510638302,13.73333333333334,15.7875,1025.2541666666666,0.0
2016-04-15,18.914583333333336,18.245833333333337,10.647916666666665,64.53750000000001,156.7229166666667,17.26875,19.529166666666665,1021.5750000000002,0.0
2016-04-16,15.88125,15.26666666666666,12.060416666666674,78.51666666666665,178.97727272727272,14.995833333333335,16.931250000000002,1022.529166666667,0.0
2016-04-17,15.487499999999999,13.318750000000001,7.729166666666667,60.74583333333334,184.84375,17.302083333333336,20.120833333333337,1023.6437500000002,0.0
2016-04-18,17.431249999999995,15.616666666666665,9.206250000000002,62.57916666666668,64.45208333333333,18.089583333333334,20.59166666666666,1019.2145833333333,0.0
2016-04-19,20.260416666666664,18.502083333333328,9.931249999999997,53.98749999999999,81.01666666666667,22.177083333333332,25.49166666666667,1018.8749999999997,0.0
2016-04-20,21.208333333333336,18.754166666666674,8.966666666666665,47.68333333333333,23.204166666666666,25.433333333333337,28.891666666666666,1020.3354166666662,0.0
2016-04-21,19.34042553191488,18.49787234042553,11.746808510638298,66.28510638297871,109.54468085106383,20.83404255319149,24.306382978723406,1019.8106382978723,21.0
2016-04-22,15.191304347826083,12.513043478260867,8.69782608695652,66.5108695652174,190.43260869565216,21.30217391304348,24.734782608695657,1027.204347826087,21.6
2016-04-23,15.274468085106383,14.185106382978724,10.170212765957448,71.9723404255319,209.363829787234,12.65957446808511,14.465957446808513,1030.1510638297873,0.0
2016-04-24,14.277083333333335,13.941666666666665,10.854166666666664,81.50000000000001,130.15625,9.614583333333332,10.733333333333333,1030.5833333333335,0.0
2016-04-25,17.00833333333333,14.737499999999999,9.116666666666667,64.32291666666666,9.608333333333333,21.397916666666664,23.79166666666666,1028.8791666666668,0.0
2016-04-26,18.100000000000005,15.397916666666665,7.018750000000002,52.25416666666667,32.03125,19.547916666666662,22.09375,1025.7541666666666,0.0
2016-04-27,20.547916666666662,17.368750000000002,7.543750000000002,43.625,7.810416666666666,32.00208333333333,37.30416666666667,1019.1583333333334,0.0
2016-04-28,20.96595744680851,19.417021276595744,10.610638297872342,52.959574468085094,51.91777777777778,19.489361702127656,22.195744680851064,1017.3659574468085,0.0
2016-04-29,18.491666666666664,17.464583333333334,13.414583333333335,73.61875,19.610416666666666,24.6125,28.368750000000002,1014.8937500000002,6.2
2016-04-30,19.912765957446812,18.504255319148932,14.85106382978724,73.51276595744683,4.627659574468085,29.444680851063836,33.9531914893617,1012.6255319148939,6.2
2016-05-01,15.233333333333329,12.229166666666666,8.106250000000001,63.24375000000001,213.36458333333334,29.435416666666672,35.231249999999996,1009.8270833333332,9.8
2016-05-02,13.549999999999999,8.897916666666665,4.920833333333333,56.78958333333335,106.71875,28.82916666666667,34.12916666666667,1012.0729166666666,0.4
2016-05-03,16.017391304347825,11.234782608695651,7.006521739130436,55.49782608695652,146.7,34.13260869565217,40.77608695652174,1004.4782608695654,0.2
2016-05-04,14.202083333333333,10.512500000000003,5.147916666666667,55.20416666666667,179.92083333333335,19.570833333333333,22.620833333333337,1014.8770833333333,0.2
2016-05-05,17.114893617021274,13.348936170212761,8.331914893617023,56.47872340425532,28.16595744680851,29.634042553191488,34.702127659574465,1015.5106382978727,0.0
2016-05-06,18.45833333333334,15.641666666666667,9.643750000000002,57.94583333333333,77.81041666666665,29.772916666666664,34.231249999999996,1015.3270833333331,0.0
2016-05-07,18.462499999999995,16.866666666666667,10.341666666666667,63.12499999999998,35.93541666666667,25.775000000000002,29.954166666666666,1016.1583333333332,0.0
2016-05-08,17.30416666666667,17.32916666666667,13.964583333333332,81.40416666666667,20.15416666666667,19.224999999999998,22.381250000000005,1008.6791666666668,4.7
2016-05-09,18.262499999999996,16.370833333333334,13.97083333333333,76.50208333333332,33.28125,35.47708333333333,42.23125,996.8312500000001,9.6
2016-05-10,15.368749999999999,12.387499999999998,8.433333333333332,64.26875000000001,256.0125,32.395833333333336,38.06458333333334,1005.13125,11.9
2016-05-11,14.934042553191489,11.810638297872341,8.11276595744681,64.01489361702129,301.1170212765957,24.961702127659574,29.8936170212766,1012.2361702127661,0.2
2016-05-12,18.317391304347822,16.345652173913045,11.541304347826086,65.05652173913043,260.3804347826087,25.11521739130435,29.38478260869565,1013.4521739130432,0.2
2016-05-13,18.1,15.63829787234043,9.729787234042552,58.62553191489363,159.0936170212766,21.585106382978722,25.242553191489364,1020.2787234042554,0.0
2016-05-14,18.079166666666666,14.910416666666665,10.839583333333337,63.225,43.20416666666667,28.92916666666667,33.612500000000004,1018.4895833333335,0.0
2016-05-15,16.63958333333333,14.458333333333334,8.789583333333335,60.43958333333333,161.72083333333333,22.160416666666666,25.691666666666663,1015.6395833333335,0.0
2016-05-16,14.355319148936172,11.093617021276593,8.559574468085106,69.61914893617022,12.846808510638297,30.5595744680851,34.97872340425531,1015.6425531914891,0.2
2016-05-17,15.610638297872342,13.212765957446809,7.187234042553191,57.62765957446808,224.1212765957447,18.095744680851066,20.906382978723396,1016.7851063829787,0.2
2016-05-18,15.889361702127658,12.842553191489362,6.255319148936169,53.10000000000001,166.27659574468086,19.763829787234037,22.776595744680847,1017.3404255319149,0.0
2016-05-19,16.2375,13.704166666666671,9.772916666666669,65.8,272.15,23.693750000000005,28.204166666666655,1014.4729166666663,1.8
2016-05-20,13.600000000000005,12.392307692307694,8.902564102564105,73.85641025641024,212.7384615384615,12.52051282051282,14.135897435897435,1022.4205128205128,1.8
2016-05-21,13.018749999999999,10.141666666666667,7.720833333333335,71.40625,1.6395833333333334,23.504166666666666,26.735416666666666,1023.5375,0.0
2016-05-22,17.908333333333335,14.581249999999997,8.831249999999999,56.98125000000001,10.389583333333333,34.37083333333334,40.62083333333333,1015.3229166666666,0.0
2016-05-23,14.445833333333333,11.752083333333331,7.354166666666668,64.09166666666668,274.29583333333335,23.88958333333333,28.09375,1016.6979166666666,2.2
2016-05-24,12.304166666666669,10.287500000000003,7.450000000000002,73.08333333333336,199.76874999999998,16.433333333333334,18.520833333333332,1020.2833333333334,1.8
2016-05-25,11.483333333333329,7.731249999999999,7.385416666666669,76.53541666666668,8.202083333333333,31.377083333333335,36.21458333333333,1013.2250000000003,8.6
2016-05-26,11.119148936170212,8.606382978723403,8.748936170212763,85.47872340425532,151.19574468085105,23.755319148936174,27.195744680851064,1005.3340425531911,12.0
2016-05-27,10.395833333333336,8.285416666666666,6.397916666666667,76.93750000000001,200.07708333333335,13.685416666666661,15.510416666666664,1008.0187500000001,4.8
2016-05-28,9.989583333333334,7.689583333333332,6.6520833333333345,80.33958333333334,219.21521739130438,14.670833333333334,17.006249999999998,1012.5812499999997,4.2
2016-05-29,11.355319148936168,8.60212765957447,4.125531914893618,61.3936170212766,237.4468085106383,17.336170212765957,19.648936170212764,1020.6914893617017,4.2
2016-05-30,9.70851063829787,7.438297872340425,4.568085106382979,71.73829787234042,56.887234042553196,13.03404255319149,14.574468085106387,1026.8659574468088,0.0
2016-05-31,9.033333333333333,6.597916666666666,4.06875,73.90625,55.77916666666667,12.427083333333336,14.049999999999997,1029.4958333333336,0.0
2016-06-01,9.129787234042553,7.429787234042552,5.5468085106382965,79.7787234042553,95.29782608695652,10.508510638297873,11.463829787234044,1028.4787234042553,0.0
2016-06-02,8.741666666666667,7.218749999999999,7.260416666666668,90.8625,148.12708333333333,10.945833333333333,12.16041666666667,1027.3125,0.0
2016-06-03,10.993617021276595,10.329787234042556,9.204255319148933,89.45531914893617,155.12631578947367,5.0212765957446805,5.604255319148938,1024.3468085106383,2.9
